RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[14, 18, 22]",[8.05304855 8.05304855 8.05304855],23.35181818181818,9.351818181818182,6.48640277323565,0.165,"[40.7  44.7  18.   22.   22.   22.   22.   46.65 40.8  22.   18.   22.
 22.   22.   22.   18.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   18.   22.   22.   22.   22.   18.   18.   18.   22.   22.   22.
 22.   22.   22.   22.   18.   22.   22.   34.3  22.   18.   18.   22.
 25.9  22.   42.45 22.   22.   22.   30.55 22.   22.   22.   18.   18.
 22.   22.   18.   22.   22.   22.   18.   48.5  22.   22.   22.   22.
 22.   22.   18.   44.25 22.   18.   22.   22.   22.   37.6  22.   22.
 22.   22.   22.   18.   22.   22.   22.   22.   18.   18.   22.   22.
 22.   36.4  22.   18.   18.   27.9  18.   22.   47.9  22.   18.   22.
 22.   42.05 44.55 22.   22.   22.   22.   18.   18.   22.   22.   22.
 22.   22.   22.   22.   29.   22.   22.   22.   22.   22.   22.   18.
 18.   22.   22.   36.8  22.   22.   22.   18.   18.   22.   22.   18.
 22.1  22.   36.55 44.2  22.   22.   27.2  22.   22.   22.   22.   22.
 22.   22.   18.   22.   22.   22.   22.   22.   22.  ]"
"[14, 18, 23]",[8.05304855 8.05304855 8.05304855],23.695530726256983,9.695530726256983,5.748036548219786,0.179,"[23.   18.   23.   23.   18.   41.85 23.   23.   45.15 23.   23.   34.4
 23.   23.   23.   23.   18.   23.   23.   18.   23.   23.   23.   23.
 18.   23.   23.   18.   23.   23.   18.   33.45 23.   23.   23.   36.85
 23.   23.   23.   23.   23.   23.   46.5  23.   18.   23.   23.   23.
 23.   43.6  23.   23.   23.   23.   23.   25.55 23.   23.   23.   23.
 23.   23.   18.   26.55 23.   23.   23.   23.   43.3  23.   18.   27.05
 18.   23.   23.   23.   23.   23.   38.9  18.   23.   23.   23.   32.35
 18.   23.   23.   23.   23.   23.   23.   26.05 23.   23.   23.   18.
 23.   18.   23.   18.   18.   18.   36.15 23.   45.1  23.   23.   23.
 23.   23.   48.05 18.   23.   18.   20.   18.   18.   18.   23.   23.
 23.   18.   23.   23.   23.   23.   34.75 23.   23.   23.   23.   23.
 23.   18.   23.   23.   23.   23.   23.   23.   23.   23.   23.   28.35
 23.   23.   23.   18.   44.15 18.   23.   23.   18.   23.   32.55 23.
 18.   23.   18.   23.   18.   23.   23.   23.   18.   23.   23.   23.
 18.   23.   23.   23.   23.   23.   23.   23.   32.85 18.   23.  ]"
"[14, 18, 24]",[8.05304855 8.05304855 8.05304855],24.01741573033708,10.017415730337081,4.677486727463292,0.178,"[24.   24.   24.   32.3  24.   24.   24.   24.   18.   24.   18.   24.
 24.   24.   24.   24.   24.   24.   18.   24.   18.   18.   18.   26.75
 24.   18.   22.35 24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   39.3  24.   24.   24.   18.   24.   24.   24.   18.   24.   24.
 24.   24.   24.   18.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   25.3  24.   24.   18.   24.   27.2  24.   24.25 24.   24.
 24.   24.   24.   18.   24.   45.4  18.   24.   18.   18.   31.7  24.
 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   18.   24.
 24.   24.   42.4  18.   18.   18.   24.   27.8  24.   35.1  24.   24.
 42.45 24.   18.   24.   18.   24.   24.   24.   24.   37.45 18.   24.
 24.   24.   24.   37.05 24.   24.   24.   24.   40.4  18.   24.   24.
 24.   24.   24.   18.   24.   24.   24.   24.   24.   24.   24.   18.
 24.   24.   24.   18.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   18.   24.   18.   24.   24.   24.   24.   24.   24.   47.9
 24.   24.   24.   24.   24.   24.   24.   24.   24.   18.  ]"
"[14, 18, 25]",[8.05304855 8.05304855 8.05304855],24.937288135593217,10.937288135593217,5.759690384365947,0.177,"[27.45 18.   25.   18.   25.   25.   25.   25.   18.   25.   25.   25.
 33.2  18.   25.   25.   18.   25.   25.   25.   18.   25.   25.   25.
 44.45 25.   18.   18.   25.   25.   25.   18.   30.8  25.   18.   25.
 18.   25.   18.   25.   25.   26.85 25.   25.   18.   18.   25.   41.6
 25.   18.   25.   25.   25.   25.   25.   18.   25.   25.   25.   25.
 25.   25.   18.   25.   18.   18.   25.   39.55 25.   25.   25.   25.
 25.   25.   25.   25.   18.   25.   25.   25.   25.   25.   18.   25.
 25.   25.   28.35 43.65 25.   44.35 31.25 25.   18.   25.   18.   18.
 18.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   18.
 41.2  25.   25.   25.   25.   25.   18.   25.   25.   25.   38.1  18.
 25.   25.   18.   25.   25.   18.   18.   25.   25.   25.   25.   25.
 25.   47.05 25.   25.   25.   25.   37.8  25.   34.7  18.   25.   18.
 25.   25.   18.   25.   25.   18.   25.   25.   18.   25.   25.   25.
 18.   25.   25.   25.   25.   47.1  25.   25.   25.   22.6  25.   25.
 25.   42.85 25.   25.   25.   27.25 25.   42.75 25.  ]"
"[14, 18, 26]",[8.05304855 8.05304855 8.05304855],25.655483870967743,11.655483870967743,5.935265213363736,0.155,"[26.   26.   18.   26.   26.   33.2  26.   26.   26.   26.   26.   32.9
 18.   18.   18.   18.   18.   26.   18.   18.   26.   26.   26.   26.
 26.   26.   26.   45.7  26.   26.   26.   26.   26.   18.   26.   26.
 26.   26.   26.   18.   18.   26.   26.   26.   18.   26.   26.   18.
 26.   26.15 26.   18.   26.   26.   26.   26.   26.   26.   18.   37.35
 26.   26.   30.1  26.   18.   26.   18.   26.   26.   18.   34.1  26.
 26.   18.   26.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   26.   18.   26.   47.1  45.35 18.   39.65 45.65 26.
 26.   26.   33.35 26.   26.   26.   26.   18.   26.   26.   26.   26.
 18.   26.   26.   26.   26.   18.   26.   26.   18.   26.   35.3  26.
 46.5  26.   26.   26.   26.   38.7  48.45 26.   26.   26.   26.   26.
 18.   26.   18.   26.   26.   18.   26.   18.   26.   18.   18.   18.
 26.   26.   26.   26.   26.   26.   26.   18.   26.   33.05 26.  ]"
"[14, 18, 27]",[8.05304855 8.05304855 8.05304855],26.85535714285714,12.855357142857141,5.289511285019983,0.168,"[27.   27.   27.   30.75 27.   27.   27.   27.   18.   27.   27.   27.
 27.   27.   27.   18.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   18.   27.   27.   18.   27.   27.   18.   18.   18.   27.   27.
 27.   27.   27.   27.   41.1  27.   18.   27.   27.   27.   27.   18.
 27.   27.   18.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   22.05 18.   27.   27.   18.   18.   27.   38.25 27.   27.
 45.95 29.65 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 40.1  27.   27.   18.   27.   27.   27.   18.   18.   27.   18.   27.
 27.   27.   18.   27.   18.   40.75 27.   35.7  27.85 18.   27.   27.
 27.   43.7  27.   27.   27.   27.   27.   27.   27.   27.   48.8  18.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   18.   27.
 27.   27.   27.   27.   27.   27.   45.9  27.   27.   27.   27.   27.
 27.   27.   27.   18.   27.   27.   27.   27.   27.   39.45 27.   27.
 27.   27.   27.   27.   35.2  27.   31.65 27.   27.   27.   27.   44.85]"
"[14, 18, 28]",[8.05304855 8.05304855 8.05304855],27.52162921348315,13.521629213483148,5.295468821765704,0.178,"[28.   28.   28.   28.   28.   30.5  28.   28.   28.   28.   28.   18.
 28.   28.   28.   28.   45.05 35.85 18.   18.   28.   28.   28.   28.
 28.   28.   18.   28.   28.   28.   28.   28.   28.   28.   28.   18.
 18.   18.   28.4  40.6  28.   28.   28.   28.   28.   28.   47.05 28.
 28.   28.   28.   28.   28.   18.   28.   28.   28.   28.   28.   28.
 48.55 28.   28.   28.   28.   18.   28.   18.   28.   28.   28.   28.
 28.   28.   35.1  28.   28.   28.   28.   28.   18.   28.   28.   34.2
 28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   18.   28.
 28.   28.   37.9  28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   28.   22.25 28.   28.   28.   28.   38.7  28.   42.25 18.   18.
 28.   18.   28.   28.   28.   28.   48.7  18.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   18.   28.   35.2  28.   28.   18.   18.
 28.   18.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   28.   18.   28.   28.   28.   28.   28.   18.   28.   28.   42.55
 28.   28.   28.   28.   28.   28.   18.   18.   18.   28.  ]"
"[14, 18, 29]",[8.05304855 8.05304855 8.05304855],28.402162162162163,14.402162162162163,6.035332515139331,0.185,"[29.   29.   29.   29.   29.   29.   29.3  29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   44.   36.5  29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   18.   29.   29.   47.8  29.   29.   29.
 31.6  29.   29.   18.   29.   18.   29.   29.   29.   29.   18.   29.
 29.   29.   29.   29.   29.   29.   18.   18.   29.   29.   29.   29.
 18.   29.   29.   36.55 29.   29.   29.   36.95 29.   29.   29.   29.
 48.15 29.   29.   18.   47.95 29.   29.   18.   29.   29.   29.   29.
 29.   18.   18.   29.   29.   29.   29.   18.   29.   29.   29.   29.
 34.8  29.   42.35 29.   29.   29.   29.   29.   29.   29.   18.   29.
 18.   29.   46.2  29.   29.   18.   29.   29.   29.   43.4  18.   29.
 29.   46.25 18.   18.   29.   32.8  29.   29.   29.   29.   29.   29.
 29.   29.   29.   18.   18.   29.   18.   29.   29.   29.   18.   29.
 29.   29.   29.   29.   29.   45.8  18.   29.   29.   29.   29.   42.35
 37.35 29.   18.   29.   29.   40.4  18.   29.   29.   28.9  29.   29.
 29.   29.   18.   29.   29.   29.   18.   18.   29.   29.   29.   29.
 18.   18.   29.   29.   29.  ]"
"[14, 18, 30]",[8.05304855 8.05304855 8.05304855],29.23858024691358,15.238580246913578,5.794221458081218,0.162,"[30.   30.   30.   30.   30.   30.   30.   30.   30.   18.   18.   30.
 30.   30.   30.   30.   30.   48.4  18.   30.   30.   30.   30.   18.
 18.   30.   30.   30.   30.   30.   30.   43.65 30.   30.   47.75 30.
 30.   30.   18.   30.   30.   30.   30.   30.   30.   30.   18.   30.
 30.   30.   30.   30.   34.05 30.   30.   30.   18.   30.   30.   30.
 30.   27.85 30.   30.   30.   30.   30.   30.   30.   18.   30.   30.
 18.   26.5  30.   42.5  30.   30.   30.   30.   30.   30.   30.   18.
 18.   30.   31.6  30.   30.   30.   30.   30.   30.   30.   30.   18.
 30.   30.   30.   18.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   18.   30.   30.   30.   30.   18.   30.   30.   30.   48.1
 30.   18.   30.   30.   45.2  30.   30.   30.   18.   30.   30.   30.
 18.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   47.35
 25.25 18.   30.   30.   39.   30.   30.   34.85 30.   48.6  30.   18.
 18.   30.   30.   30.   30.   30.  ]"
"[14, 19, 20]",[8.05304855 8.05304855 8.05304855],21.611855670103097,7.611855670103097,5.693269100554955,0.194,"[20.   19.   20.   20.   20.   19.   19.   20.   20.   20.   20.   45.25
 20.   20.   45.8  20.   19.   20.   20.   19.   44.75 20.   19.   20.
 20.   20.   43.05 20.   20.   20.   20.   20.   19.   46.   19.   20.
 20.   20.   20.   20.   20.   20.   19.   30.3  20.   19.   19.   39.4
 20.   20.   20.   35.1  19.   19.   20.   20.   19.   20.   24.5  20.
 20.   20.   20.   43.   19.   20.   20.   20.   20.75 20.   20.   20.
 20.   20.   19.   19.   20.   20.   35.95 20.   20.   19.   19.   20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   20.   19.   19.
 20.   19.   20.   20.   20.   20.   19.   20.   38.35 19.65 26.85 20.
 37.45 20.   20.   20.   20.   20.   20.   19.   20.   20.   20.   29.7
 20.   20.   20.   20.   19.   20.   39.5  19.   20.   20.   20.   20.1
 19.   20.   19.   20.   20.   20.   20.   20.   19.   19.   20.   19.
 20.   19.   20.   20.   20.   20.   20.   20.   20.   20.   20.   32.9
 33.95 20.   20.   20.   20.   20.   20.   20.   20.   20.   39.7  20.
 20.   20.   20.   20.   20.   20.   20.   20.   34.35 20.   20.   19.
 20.   20.   19.   20.   20.   20.   20.   20.   20.   20.   19.   21.35
 20.   20.  ]"
"[14, 19, 21]",[8.05304855 8.05304855 8.05304855],22.163611111111113,8.163611111111113,4.9737724073259075,0.18,"[21.   21.   21.   21.   21.   19.   21.   21.   21.   36.3  21.   27.35
 21.   19.   21.   21.   21.   25.5  21.   21.   21.   19.   21.   21.
 19.   21.   19.   21.   30.35 21.   21.   27.   21.   21.   19.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   21.   19.   27.55 39.2
 21.   35.4  21.   21.   21.   21.   21.   21.   21.   35.4  21.   21.
 21.   19.   21.   21.   21.   19.   19.   21.   21.   21.   19.   21.
 36.   21.   21.   21.   21.   19.   21.   21.   19.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   19.   21.   21.   21.
 21.   19.   19.   21.   21.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   29.9  21.   19.   47.1  21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   19.   21.   21.   21.   34.45
 21.   19.   21.   19.   21.   21.   21.   26.8  21.   21.15 39.2  19.
 21.   21.   21.   21.   21.   21.   21.   19.   22.35 21.   21.   19.
 39.45 21.   21.   19.   43.65 21.   21.   21.   19.   35.45 21.   21.
 21.   21.   48.9  19.   21.   21.   19.   19.   21.   21.   19.   21.  ]"
"[14, 19, 22]",[8.05304855 8.05304855 8.05304855],22.75828729281768,8.75828729281768,4.878432390788662,0.181,"[19.   22.1  23.55 22.   22.   22.   19.   22.   22.   22.   19.   22.
 22.   19.   22.   22.   22.   29.05 24.7  22.   22.   22.   22.   19.
 22.   19.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 19.   22.   22.   45.05 22.   22.   22.   19.   22.   22.   22.   22.
 22.   31.8  22.   22.   19.   22.   22.   22.   22.   22.   22.   22.
 22.   19.   19.   22.   22.   22.   45.35 39.85 22.   34.1  22.   22.
 22.   22.   22.   19.   22.   19.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   19.   22.   44.95 22.   19.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   19.   22.   19.   19.
 22.   19.   22.85 22.   22.   19.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   27.25 22.   22.   22.   22.
 46.25 22.   22.   19.   19.   22.   22.   22.   19.   22.   22.   22.
 36.95 22.   22.   19.   32.65 22.   22.   46.3  22.   31.85 22.   22.
 22.   38.65 22.   22.   22.   19.   22.   22.   22.   19.   22.   22.
 22.   22.   22.   22.   19.   19.   22.   19.   22.   22.   22.   19.
 22.  ]"
"[14, 19, 23]",[8.05304855 8.05304855 8.05304855],24.365027322404366,10.365027322404366,5.970705432351293,0.183,"[23.   23.   23.   23.   23.   23.   23.   23.   19.   19.   23.   23.
 23.   23.   44.25 23.   19.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   19.   19.   23.   23.   23.   23.   23.   42.15 23.
 19.   23.   23.   23.   19.   23.   19.   19.   23.   19.   23.   23.
 23.   23.   33.85 23.   23.   23.   41.6  23.   23.   23.   23.   19.
 23.   23.   23.   23.9  23.   23.   23.   23.   23.   23.   44.85 23.
 23.   27.65 23.   19.   23.   23.   23.   38.25 23.   23.   23.   47.95
 27.55 23.   37.   19.   23.   23.   23.   23.   23.   23.   19.   23.
 23.   23.   23.   23.   19.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   37.9  23.   24.1  23.   23.
 29.25 23.   23.   19.   23.   23.   46.9  23.   23.   23.   19.   29.6
 40.4  23.   23.   46.15 23.   23.   23.   23.   23.   35.75 48.1  23.
 19.   23.   23.   19.   23.   23.   23.   23.   23.   20.1  23.   23.
 23.   37.75 23.   23.   23.   23.   23.   19.   19.   38.9  23.   23.
 23.   23.   23.   19.   23.   19.   19.   23.   19.   23.   43.2  23.
 23.   37.7  23.  ]"
"[14, 19, 24]",[8.05304855 8.05304855 8.05304855],24.341436464088392,10.341436464088392,5.50054955894255,0.181,"[24.   24.   24.   24.   24.   24.   24.   24.   34.8  24.   19.   19.
 24.   24.   24.   24.   24.   24.   24.   43.85 19.   24.   24.   24.
 24.   19.   24.   24.   19.   21.25 24.   24.   24.   24.   24.   37.8
 41.55 24.   24.   19.   24.   24.   24.   24.   27.3  24.   19.   24.
 24.   24.   24.   24.   24.   19.   19.   24.   19.   19.   24.   24.
 24.   24.   24.   24.   24.   19.   24.   24.   24.   45.55 24.   24.
 24.   24.   24.   19.   24.   24.   24.   24.   19.   24.   19.   24.
 19.   24.   24.   23.4  24.   24.   24.   24.   19.   24.   24.   24.
 24.   41.45 24.   19.   24.   19.   24.   24.   24.   24.   24.   19.
 24.   24.   19.   19.   24.   19.   24.   24.   24.   24.   19.   24.
 19.   24.   43.7  24.   24.   19.   24.   19.   24.   19.   24.   24.
 19.   36.   24.   24.   24.   24.   24.   24.   19.   24.   19.   24.
 24.   24.   19.   19.   24.   19.   19.   24.   24.   19.   47.5  24.
 24.   24.   24.   24.   24.   34.3  24.   24.   24.   24.   24.   24.
 42.45 48.3  24.   24.   24.   24.   24.   24.   31.7  24.   24.   24.
 48.9 ]"
"[14, 19, 25]",[8.05304855 8.05304855 8.05304855],25.557142857142857,11.557142857142857,6.429499932946195,0.147,"[25.   25.   19.   25.   25.   19.   25.   31.95 25.   25.   19.   19.
 25.   25.   19.   25.   25.   43.4  19.   39.75 25.   25.   19.   19.
 25.   25.   38.4  19.   25.   46.8  43.3  48.75 41.65 25.   25.   25.
 25.   25.   19.   25.   25.   19.   25.   47.7  25.   25.   25.   25.
 19.   25.   25.   30.4  25.   25.   25.   25.   25.   30.5  25.   19.
 19.   25.   25.   25.   25.   19.   25.   19.   19.   25.   25.   25.
 19.   25.   25.   19.3  25.7  25.   19.   25.   19.   19.   25.   25.
 25.   35.7  41.95 48.75 25.   25.   25.   25.   25.   25.   25.45 19.
 25.   41.45 25.   25.   25.   19.   25.   25.   25.   19.   25.   25.
 25.   25.   25.   25.   25.   25.   46.65 25.   25.   25.   25.   25.
 25.   19.   25.   25.   25.   19.   19.   25.   25.   19.   19.   25.
 25.   25.   25.6  25.   25.   25.   19.   19.   25.   25.   41.   23.75
 25.   25.   25.  ]"
"[14, 19, 26]",[8.05304855 8.05304855 8.05304855],25.43841463414634,11.43841463414634,5.345897097709424,0.164,"[26.   27.9  26.   47.7  26.   26.   19.   25.65 19.   26.   26.   27.
 19.   26.   26.   19.   26.   26.   26.   19.   26.   27.2  19.   26.
 19.   26.   26.   44.05 19.   26.   19.   26.   19.   26.   26.   26.
 26.   26.   47.7  23.3  26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   26.   26.   26.   19.   26.   19.   26.   19.   19.
 26.   26.   26.   26.   26.   19.   26.   19.   35.35 26.   26.   26.
 26.   26.   48.3  26.   26.   26.   26.   26.   26.   19.   45.35 26.
 26.   26.   26.   26.   19.   26.   19.   26.   26.   26.   19.   26.
 19.   26.   19.   26.   19.   19.   43.5  26.   26.   26.   26.   26.
 26.   26.   26.   19.   26.   26.   26.   26.   26.   19.   26.   19.
 26.   38.15 26.   26.   26.   19.   26.   19.   26.   26.   26.   19.
 19.   26.   26.   26.   26.   26.   19.   26.   26.   26.   26.   26.
 26.   26.   19.   26.   26.   26.   19.   26.   26.   26.   26.   26.
 26.   26.   26.   42.75 19.   19.   26.   26.  ]"
"[14, 19, 27]",[8.05304855 8.05304855 8.05304855],26.946031746031743,12.946031746031743,5.656543022196081,0.189,"[27.   19.   27.   27.   25.75 19.   43.6  27.   27.   27.   19.   27.
 27.   19.   27.   19.   39.7  27.   39.55 27.   27.   27.   27.   19.
 47.4  27.   19.   19.   27.   33.8  19.   44.3  30.95 27.   27.   27.
 19.   27.   27.   19.   27.   19.   19.   27.   27.   27.   19.   27.
 47.55 27.   27.   27.   27.   35.2  27.   27.   27.   27.   27.   19.
 27.   27.   27.   27.   19.   38.05 19.   27.   27.   27.   40.8  27.
 27.   27.   47.65 27.   27.   38.8  27.   19.   27.   19.   27.   27.
 27.   27.   28.05 27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   29.   43.45 19.   27.   27.   19.   25.15
 27.   19.   27.   27.   27.   19.   27.   27.   27.   19.   19.   33.4
 27.   27.   19.   27.   27.   19.   25.1  27.   19.   27.   27.   19.
 19.   27.   27.   27.   27.   27.   19.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   45.2
 27.   40.2  34.5  19.   27.   27.   27.   27.   27.   33.05 27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   19.   27.   27.   33.9
 27.   27.   27.   19.   27.   27.   27.   39.7  27.  ]"
"[14, 19, 28]",[8.05304855 8.05304855 8.05304855],27.37272727272727,13.372727272727271,5.643023191853961,0.165,"[28.   28.   28.   28.   28.   19.   34.95 28.   28.   28.   45.3  28.
 19.   28.   44.1  28.   28.   20.8  28.   37.3  31.15 19.   36.9  28.
 28.   19.   37.4  19.   28.   28.   28.   39.8  19.   28.   28.   28.
 28.   28.   35.85 28.   28.   28.   28.   19.   19.   19.   29.3  28.
 28.   28.   28.   28.   28.   33.5  28.   44.55 28.   19.   28.   28.
 28.   28.   19.   28.   28.   19.   36.8  19.   28.   28.   28.   28.
 28.   19.   28.   28.   28.   31.65 28.   28.   28.   28.   28.   28.
 28.   19.   28.   28.   28.   19.   28.   19.   28.   39.1  28.   19.
 28.   28.   28.   28.   28.   28.   23.5  28.   19.   19.   28.   28.
 28.   19.   28.   28.   19.   28.   28.   28.   28.   19.   28.   28.
 28.   28.   28.   28.   36.2  28.   28.   19.   19.   28.   28.   19.
 28.   19.   28.   19.   19.   28.   28.   28.   28.   28.   28.   43.55
 28.   37.2  28.   28.   47.9  42.2  28.   28.   19.   28.   28.   19.5
 28.   28.   19.   28.   19.   28.   28.   28.   28.  ]"
"[14, 19, 29]",[8.05304855 8.05304855 8.05304855],28.777070063694268,14.777070063694268,5.652192208850626,0.157,"[19.   29.   48.25 29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   19.   19.   19.   29.   29.   19.   29.   29.   29.   29.   29.
 29.   19.   29.   29.   29.   29.   19.   29.   19.   29.   29.   29.
 19.   29.   29.   19.   29.65 29.   29.   29.   29.   19.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   38.8  37.95 29.
 29.   29.   29.   19.   19.   29.   45.95 33.05 45.85 35.3  29.   29.
 29.   29.   29.   19.   29.   40.65 29.   19.   29.   29.   29.   29.
 29.   41.2  29.   29.   29.   29.   19.   29.   46.3  19.   32.4  29.
 30.4  32.7  19.   29.   29.   29.   29.   29.   29.   29.   29.   19.
 42.2  19.   19.   23.55 29.   29.   48.5  29.   29.   36.05 29.   29.
 29.   29.   29.   29.   37.4  29.   29.   29.   29.   43.2  29.   29.
 19.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   19.   29.   34.65 29.   29.
 29.  ]"
"[14, 19, 30]",[8.05304855 8.05304855 8.05304855],28.594718309859154,14.594718309859154,6.66643819142481,0.142,"[30.   30.   30.   25.6  30.   30.   19.   19.   30.   19.   30.   30.
 19.   30.   30.   21.15 30.   30.   30.   47.95 30.   30.   30.   47.95
 30.   19.   30.   30.   30.   19.   19.   30.   32.95 30.   30.   30.
 30.   30.   38.25 30.   19.   30.   19.   30.   30.   30.   43.2  30.
 39.9  19.   19.   19.   33.5  30.   30.   30.   45.55 30.   19.   30.
 30.   30.   30.   30.   41.6  30.   30.   30.   19.   30.   30.   19.
 19.   30.   19.   30.   30.   30.   30.   33.65 30.   30.   30.   30.
 19.   19.   30.   30.   19.   35.75 46.8  30.   30.   30.   30.   30.
 19.   19.   30.   30.   48.45 30.   30.   30.   19.   30.   30.   32.6
 30.   19.   30.   30.   19.   19.   19.   30.   19.   30.   30.   30.
 19.   30.   30.   19.   30.   30.   30.   30.   30.   19.   30.   30.
 30.   30.   30.   30.   48.4  40.2  19.   30.   30.   19.  ]"
"[14, 20, 21]",[8.05304855 8.05304855 8.05304855],22.844808743169402,8.844808743169402,6.066364567167183,0.183,"[21.   21.   21.   21.   21.   34.1  47.55 21.   20.   20.   21.   20.
 20.   21.   21.   21.   21.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   20.   20.   21.   27.45 21.   21.
 21.   21.   20.   21.   47.8  20.   21.   21.   21.   20.   21.   29.65
 21.   21.   21.   21.   21.   21.   21.   41.95 21.   20.   21.   21.
 21.   21.   20.   21.   21.   21.   21.   26.3  21.   21.   20.   21.
 21.   21.   21.   20.   21.   21.   20.   21.   21.   21.   21.   40.1
 21.   21.   21.   21.   21.   21.   21.   21.   20.   21.   25.5  21.
 21.   20.   28.8  21.   20.   45.85 21.   21.   21.   21.   21.   30.
 21.   21.   21.   21.   21.   20.   21.   21.   21.   21.   21.   20.
 21.   20.   20.   21.   21.   21.   20.   21.   21.   21.   21.   21.
 21.   32.1  21.   41.3  43.5  37.5  20.   21.   20.   21.   21.   21.
 21.   21.   21.   20.   20.   20.   35.55 21.   21.   35.9  21.   20.
 21.   21.   21.   21.   21.   21.   21.   20.   47.5  21.   21.   37.2
 21.   21.   20.   20.   20.   21.   47.25 20.   21.   21.   21.   21.
 21.   25.7  45.05]"
"[14, 20, 22]",[8.05304855 8.05304855 8.05304855],23.193678160919543,9.193678160919543,5.203241720520654,0.174,"[22.   48.6  22.   22.   22.   37.3  20.   22.   22.   22.   22.   22.
 22.   45.2  22.   22.   44.4  22.   22.   22.   20.   20.   22.   39.5
 22.   22.   22.   20.   22.   20.   22.   22.   22.   22.   22.   22.
 22.   22.   47.05 22.   22.   22.   22.   22.   22.   22.   22.   22.
 20.   22.   22.   22.   22.   20.   22.   22.   22.   22.   22.   22.
 37.8  22.   22.   22.   22.   26.45 22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   20.   20.   22.   22.   22.   22.   22.   22.
 22.   20.   20.   22.   20.   22.   22.   22.   22.   20.   22.   20.
 23.85 22.   22.   22.   22.   22.   22.   22.   22.   22.   33.45 22.
 22.   22.   22.   20.   22.   22.   22.   25.05 22.   22.   22.   20.
 22.   22.   22.   23.45 22.   36.   22.   22.   22.   22.   22.   20.
 22.   20.   22.   22.   37.25 22.   20.   20.   22.   20.   22.   22.
 22.   22.   29.2  22.   22.   22.   22.   22.   22.   22.   20.   47.45
 41.55 22.   22.   22.   22.   22.   22.   20.   22.   26.25 22.   20.
 23.9  22.   22.   22.   22.   22.  ]"
