RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[12, 17, 29]",[8.05304855 8.05304855 8.05304855],27.419832402234636,15.419832402234636,6.403969219134371,0.179,"[17.   29.   29.   29.   29.   29.   29.   43.6  29.   29.   29.   45.2
 29.   17.   32.85 29.   29.   17.   29.   29.   29.   29.   32.1  17.
 29.   29.   29.   29.   48.5  29.   29.   29.   29.   29.   29.   29.
 17.   29.   29.   29.   17.   29.   41.4  35.6  29.   29.   29.   29.
 29.   29.   17.   17.   29.   29.   29.   17.   29.   29.   17.   29.
 29.   29.   29.   29.   43.1  29.   29.   29.   33.   17.   29.   29.
 29.   29.   29.   29.   29.   17.   29.   29.   17.   29.   29.   29.
 29.   29.   29.   29.   29.   17.   29.   29.   29.   29.   29.   18.4
 29.   17.   17.   29.   29.   29.   29.   29.   29.   29.   17.   29.
 29.   29.   17.   29.   17.   29.5  17.   29.   29.   29.   17.   17.
 29.   29.   17.   36.35 29.   29.   29.   29.   17.   29.   29.   17.
 29.   29.   29.   29.   29.   29.   17.   29.   17.   29.   29.   36.45
 43.75 17.   17.   29.   29.   29.   17.   29.   29.   29.   29.   29.
 29.   43.5  43.45 17.   29.   29.   29.   17.   17.   29.   29.   29.
 17.   29.   29.   29.   17.   29.   17.   17.   29.85 46.55 29.  ]"
"[12, 17, 30]",[8.05304855 8.05304855 8.05304855],28.535514018691586,16.535514018691586,6.933698050897402,0.214,"[17.   30.   37.8  30.   30.   17.   30.   17.   30.   17.   30.   30.
 30.   17.25 17.   30.   30.   30.   30.   38.25 30.   30.   30.   30.
 30.   30.   30.   30.   30.   17.   30.   30.   30.   30.   30.   30.
 30.   30.   41.2  17.   30.   48.95 30.   30.   17.   17.   30.   47.45
 47.7  30.   17.   17.   30.   17.   30.   30.   30.   30.   30.   30.
 30.   17.   30.   17.   30.   37.85 17.   30.   30.   30.   30.   17.
 30.   30.   30.   30.   30.   17.   30.   30.   30.   30.   30.   17.
 30.   30.   27.45 30.   30.   24.5  30.   44.7  30.   30.   17.   30.
 44.9  30.   17.   17.   30.   41.45 30.   17.   30.   30.   30.   44.95
 30.   17.   30.   30.   30.   30.   38.05 30.   17.   30.   30.   30.
 30.   30.   30.   30.   30.   17.   30.   30.   17.   30.   17.   46.8
 30.   30.   17.   30.   30.   17.   17.   30.   30.   30.   30.   38.8
 30.   35.15 30.   30.   30.   17.   45.45 17.7  30.   30.   17.   30.
 30.   30.   30.   44.6  30.   30.   17.   27.15 33.05 30.   30.   30.
 30.   30.   30.   30.   30.   30.   36.55 30.   17.   30.   30.   30.
 30.   30.   30.   30.   30.   44.95 17.   30.   30.   17.   30.   30.
 17.   30.   30.   17.   39.7  30.   30.   17.   30.   30.   30.   30.
 30.   30.   17.   39.75 30.   30.   30.   30.   27.5  17.  ]"
"[12, 18, 19]",[8.05304855 8.05304855 8.05304855],20.89538043478261,8.89538043478261,6.054044898898428,0.184,"[19.   19.   19.   18.   19.   19.   19.   19.   43.1  19.   19.   19.
 19.   19.   19.   19.   19.   19.   19.   19.   19.   18.   18.   19.
 19.   21.75 18.   19.   18.   19.   19.   19.   19.   19.   19.   40.1
 19.   19.   19.   37.8  19.   19.   19.   19.   19.   29.4  19.   19.
 19.   19.   19.   19.   29.55 19.   19.   19.   19.   19.   21.   19.
 18.   19.   19.   19.   19.   19.   19.   19.   19.   19.   18.   18.
 19.   19.   18.   38.   19.   18.   19.   19.15 19.   19.   19.   19.
 19.   42.75 19.   19.   18.   18.   19.   19.   32.55 18.   19.   19.
 19.   34.2  19.   48.95 18.   18.   19.   40.45 35.   19.   18.   19.
 19.   19.   19.   18.   18.   19.   19.   19.   19.   19.   18.   19.
 19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   19.
 19.   18.   19.   19.   19.   19.   19.   19.   19.   23.85 19.   19.
 19.   27.   19.   33.55 19.   34.75 19.   46.25 32.1  19.   18.   18.
 38.2  19.   45.55 19.   19.   19.   19.   19.   19.   18.   19.   19.
 19.   18.   19.   19.   19.   35.75 19.   19.   19.   19.   19.   18.
 19.   18.   19.   19.  ]"
"[12, 18, 20]",[8.05304855 8.05304855 8.05304855],21.474747474747474,9.474747474747474,6.566933442271278,0.198,"[20.   20.   20.   20.   20.   20.   20.   30.35 20.   44.35 20.   20.
 20.   20.   18.   20.   18.   36.7  20.   18.   47.95 18.   20.   20.
 20.   20.   20.   20.   20.   20.   20.   18.   20.   18.   18.   20.
 20.   47.85 20.   20.   20.   20.   20.   20.   20.   26.6  18.   20.
 18.   20.   20.   20.   18.   20.   20.   20.   20.   20.   18.   18.
 20.   20.   20.   48.25 18.   18.   20.   20.   20.   18.   18.   20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   18.   30.85 20.
 48.5  20.   18.   18.   20.   20.   20.   47.2  20.   47.65 18.   20.
 20.   20.   18.   47.35 20.   18.   20.   20.   20.   20.   20.   20.
 20.   20.   18.   20.   18.   18.   20.   18.   18.   20.85 20.   20.
 18.   20.   20.   20.   20.   20.   18.   20.   20.   20.   37.55 20.
 30.25 20.   18.   18.   20.   20.   20.   18.   20.   20.   18.   20.
 20.   20.   20.   18.   20.   44.   24.45 18.   20.   18.   20.   20.
 20.   20.   20.   20.   20.   20.6  18.   20.   20.   20.   18.   37.5
 18.   20.   20.   20.   20.   20.   20.   18.   22.6  20.   20.   18.
 30.2  20.   20.   20.   20.   20.   20.   48.4  20.   20.   18.   20.
 20.   20.   18.   20.   18.   20.  ]"
"[12, 18, 21]",[8.05304855 8.05304855 8.05304855],22.014047619047624,10.014047619047624,5.382164575850683,0.21,"[24.6  21.   21.   21.   37.6  21.   21.   18.   18.   21.   21.   18.
 21.   21.   21.   21.   21.   21.   21.   21.   21.   33.25 21.   43.6
 21.   21.   21.   21.   18.   22.55 21.   21.   31.   21.   21.   21.
 21.   18.   21.   34.1  21.   18.   23.8  18.   18.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   47.45 21.   32.4  21.
 21.   21.   21.   21.   44.2  21.   21.   18.   42.85 21.   21.   18.
 21.   21.   21.   21.   21.   21.   21.   21.   21.   21.   21.   21.
 21.   18.   18.   21.   21.   21.   21.   41.15 21.   21.   21.   18.
 21.   18.   21.   21.   18.   21.   21.   21.   21.   21.   18.   18.
 21.   18.   44.4  21.   21.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   18.   18.   21.   21.   21.   21.   43.05 21.   21.
 21.   18.   21.   21.   21.   21.   21.55 21.   21.   21.   21.   18.
 21.   21.   21.   21.   21.   21.   37.35 18.   18.   21.   21.   35.75
 18.   21.   21.   21.   21.   35.55 21.   21.   21.   21.   18.   21.
 21.   18.   21.   21.   48.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   28.75 21.   18.   21.   18.   21.   21.   18.   21.
 21.   21.   18.   21.   21.   21.   21.   18.   21.   18.   21.   21.
 21.   21.   21.   21.   21.   21.  ]"
"[12, 18, 22]",[8.05304855 8.05304855 8.05304855],22.76131578947368,10.76131578947368,5.241674185667979,0.19,"[22.   22.   22.   22.   22.   22.   22.   22.   22.25 22.   22.   22.
 22.   22.   22.   22.   22.   45.05 22.   22.   18.   18.   22.   22.
 18.   22.   26.9  22.   18.   22.   22.   22.   22.   42.1  22.   22.
 22.   40.4  22.   22.   18.   22.   18.   22.   21.9  18.   18.   18.
 22.   22.9  22.   22.   22.15 22.   18.   22.   22.   22.   18.   32.6
 18.   22.   22.   22.   34.3  22.   45.95 22.   18.   18.   22.   22.
 22.   18.   18.   22.   18.   24.7  22.   22.   22.   22.   30.65 37.75
 18.   22.   22.   18.   18.   22.   22.   22.   22.   40.1  22.   22.
 34.3  22.   22.   22.   24.45 22.   22.   22.   22.   22.   23.1  47.15
 22.   18.   18.   22.   22.   22.   22.   22.   22.   18.   22.   29.85
 22.   22.   22.   22.   22.   22.   22.   18.   22.   22.   22.   22.
 22.   22.   18.   22.   22.   22.   18.   33.9  22.   18.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   23.05 22.   22.   18.
 48.55 22.   22.   18.   22.   18.   22.   22.   22.   22.   22.   22.
 18.   22.   22.   22.   22.   22.   22.   22.   22.   22.   26.85 22.
 22.   35.05 22.   22.   22.   18.   32.7  18.   22.   22.  ]"
"[12, 18, 23]",[8.05304855 8.05304855 8.05304855],24.092222222222226,12.092222222222226,5.591098635386187,0.18,"[32.5  23.   23.   23.   23.   23.   23.   29.75 23.   23.   23.   23.
 23.   29.75 23.   48.25 34.9  38.7  23.   23.   23.   45.5  18.   23.
 18.   18.   23.   23.   23.   18.   18.   23.   23.   23.   23.   38.15
 23.   18.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   38.7  23.   23.   23.   23.   23.   31.85 23.   18.   23.   23.
 45.55 23.   23.   18.   23.   40.55 23.   23.   30.35 23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   18.   23.   18.   23.
 18.   23.   23.   23.   23.   18.25 23.   23.   23.   34.85 23.   23.
 23.   23.   23.   18.   23.   18.   23.   23.   23.   23.   18.   23.
 23.   23.   23.   18.   31.95 23.   23.   23.   23.   23.   23.   18.
 29.75 23.   23.   38.15 33.5  23.   23.   23.   18.   23.   23.   23.
 23.   44.45 23.   23.   23.   23.   23.   18.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   45.7  23.   23.   41.25
 23.   23.   23.   23.   23.   24.95 23.   23.   18.   34.   18.   29.4
 23.   23.9  18.   18.   23.   23.   23.   23.   23.   18.   18.   23.  ]"
"[12, 18, 24]",[8.05304855 8.05304855 8.05304855],24.276822916666664,12.276822916666664,5.24051691251046,0.192,"[24.   24.   24.   24.   24.   24.   24.   18.   24.   42.55 18.   25.65
 24.   24.   18.   24.   19.3  24.   42.5  24.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   24.   37.15 24.   24.   24.   24.   24.
 18.   24.   24.   24.   18.   24.   24.   18.   24.   18.   34.9  24.
 38.65 18.   24.   24.   24.   24.   24.   24.   24.   24.   18.   24.
 24.   31.95 24.   24.   24.   24.   24.   24.   29.05 24.   18.   24.
 24.   18.   24.   24.   24.   24.   31.95 24.   30.4  18.   24.   40.6
 24.   27.2  24.   18.   18.   24.   24.   24.   24.   24.   46.4  24.
 24.   18.   24.   24.   24.   24.   24.   24.   18.   18.   24.   24.
 24.   24.   24.   18.   24.   24.   24.   24.   24.   24.   24.   33.1
 24.   24.   18.   24.   24.   18.   18.   24.   24.   18.   24.   24.
 24.   47.1  18.   24.   24.   24.   44.3  24.   24.   24.   43.95 24.
 24.   24.   24.   24.   45.75 24.   24.   24.   24.   18.   24.   18.
 24.   18.   24.   28.   24.   24.   18.   24.   18.   24.   24.   24.
 18.   24.   24.   28.7  24.   24.   18.   24.   24.   24.   24.   24.
 18.   24.   24.   24.   24.   24.   24.   24.   24.   18.   24.   24.  ]"
"[12, 18, 25]",[8.05304855 8.05304855 8.05304855],25.479261363636365,13.479261363636365,5.900335508554343,0.176,"[25.   25.   25.   25.   18.   25.   25.   25.   18.   42.3  33.6  25.
 30.6  39.2  25.   25.   25.   25.   25.   25.   25.   25.   25.   43.15
 25.   25.   25.   25.   25.   25.   25.   25.   25.   18.   25.   25.
 25.   18.   18.   25.   25.   33.3  18.   25.   25.   18.   25.   36.6
 25.   25.   18.   25.   25.   25.   24.15 25.   25.   38.85 25.   27.65
 18.   41.75 25.   25.   25.   42.15 25.   18.   18.   25.   25.   25.
 25.   25.   25.   25.   18.   25.   25.   18.   18.   30.95 25.   25.
 47.8  25.   25.   18.   25.   25.   25.   25.   25.   25.   46.1  25.
 36.4  25.   25.   25.   25.   18.   25.   40.85 18.   25.   25.   25.
 18.   25.   25.   25.   25.   25.   25.   19.75 25.   18.   25.   25.
 25.   25.   35.95 18.   25.   25.   18.   25.2  25.   40.45 25.   25.
 25.   25.   18.   36.7  18.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   18.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 45.75 25.   25.85 18.   18.   25.   47.3  25.   25.   25.   25.   18.
 18.   25.   25.   18.   25.   25.   25.   25.  ]"
"[12, 18, 26]",[8.05304855 8.05304855 8.05304855],25.723655913978497,13.723655913978497,5.251899765839217,0.186,"[26.   26.   18.   26.   26.   26.   26.   26.   36.5  42.5  26.   26.
 18.   26.   26.   26.   26.   18.   18.   26.   26.   26.   26.   18.8
 26.   26.   26.   34.05 38.35 26.   26.   31.25 26.   26.   26.   26.
 26.   26.   18.   26.   26.   26.   42.2  26.   26.   26.   18.   26.
 26.   26.   42.6  26.   26.   26.   26.   26.   18.   26.   26.   26.
 26.   26.   26.   24.25 26.   26.   26.   26.   26.   26.   27.1  26.
 18.   26.   18.   18.   26.   18.   26.   26.   26.   26.   26.   18.
 18.   26.   26.   26.   26.   26.   18.   18.   26.   18.   18.   26.
 26.   46.05 26.   26.   22.45 26.   26.   26.   18.   18.   18.   26.
 26.   26.   26.   18.   26.   26.   26.   26.   18.   26.   26.   26.
 26.   26.   26.   46.55 26.   26.   43.1  26.   26.   26.   26.   26.
 26.   18.   28.15 18.   26.   26.   26.   26.   26.   26.   26.   18.
 26.   18.   26.   36.55 18.   26.   26.   26.   26.   26.   18.   32.2
 26.   47.15 27.75 26.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   30.1  33.4  26.   18.   18.   26.   26.   26.   26.
 18.   26.   26.   26.   26.   37.55]"
"[12, 18, 27]",[8.05304855 8.05304855 8.05304855],26.090104166666666,14.090104166666666,5.5751290147238715,0.192,"[27.   18.   27.   45.55 18.   27.   27.   27.   45.35 27.   27.   28.2
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   44.9  18.   18.   27.   18.   38.05 19.95 27.   27.   27.   27.
 29.95 18.   34.25 27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   20.3  27.   27.   27.   27.   27.   18.   32.4  27.   27.
 27.   27.   27.   27.   27.   27.   41.   18.   27.   18.   27.   27.
 18.   27.   18.   27.   27.   27.   27.   27.   27.   27.   27.   18.
 27.   18.   27.   27.   27.   22.5  18.   18.   18.   18.   27.   27.
 27.   44.5  27.   27.   27.   27.   27.   18.   27.   27.   27.   27.
 18.   27.   18.   43.55 27.   27.   27.   27.   27.   27.   18.   18.
 27.   18.   27.   40.95 27.   27.   27.   18.   27.   18.   27.   27.
 27.   27.   27.   47.45 18.   27.   27.   27.   27.   27.   27.   27.
 18.   27.   27.   27.   27.   18.   38.35 27.   35.2  27.   27.   27.
 18.   27.   27.   18.   18.   18.   27.   27.   33.3  27.   18.   27.
 27.   18.   27.   27.   18.   27.   27.   27.   27.   27.   30.6  27.
 27.   27.   27.   18.   18.   18.   27.   27.   18.   27.   27.   27.  ]"
"[12, 18, 28]",[8.05304855 8.05304855 8.05304855],26.897058823529413,14.897058823529413,5.74744113365027,0.17,"[18.   28.   28.   34.55 28.   28.   28.   28.   28.   28.   29.75 28.
 46.85 28.   28.   18.45 18.   28.   18.   18.   28.   28.   28.   28.
 28.   28.   28.   18.   28.   28.   18.   18.   18.   28.   43.25 18.
 18.   28.   28.   18.   18.   28.   28.   28.   18.   28.   28.   42.55
 28.   28.   28.   28.   28.   28.   28.   18.   18.   28.   28.   28.
 28.   28.   28.   28.   28.   28.   28.   28.   28.   18.   28.   28.
 28.   28.   28.   18.   28.   28.   28.   28.   28.   28.   28.   28.
 18.   18.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   18.   18.   43.65 28.   28.   28.   32.25
 28.   28.   28.   28.   28.   28.   41.8  28.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   43.8  18.   18.   28.   28.   38.75 44.7
 28.   28.   28.   28.   18.   28.   28.   28.   28.   28.   38.4  44.7
 29.05 28.   28.   28.   18.   18.   28.   18.   18.   28.   28.   28.
 18.   18.   18.   28.   28.   28.   28.   18.   28.   28.   28.   18.
 18.   28.  ]"
"[12, 18, 29]",[8.05304855 8.05304855 8.05304855],27.921098265895957,15.921098265895957,6.306311863049848,0.173,"[29.   29.   29.   29.   30.65 29.   29.   29.   29.   29.   29.   29.
 18.   18.   35.9  18.   29.   29.   29.   29.   29.   29.   43.5  29.
 29.   18.   29.   29.   29.   29.   29.   29.   46.25 29.   29.   29.
 29.   29.   18.   24.2  29.   29.   29.   18.   18.   29.   29.   18.
 18.   29.   29.   29.   39.15 29.   18.   29.   29.   29.   32.5  29.
 29.   18.   18.   29.   18.   29.   29.   18.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   18.   29.   29.45 29.   29.   29.   29.
 18.   29.   18.   29.   48.95 18.   29.   29.   29.   18.   18.   46.8
 29.   29.   29.   29.   29.   29.   29.   29.   47.6  34.4  29.   18.
 29.   29.   29.   29.   18.   29.   29.   29.   18.   18.   29.   29.
 29.   29.   18.   29.   29.   29.   18.   29.   18.   29.   29.   43.35
 29.   29.   29.   29.   29.   18.   40.1  29.   29.   29.   29.   29.
 40.75 29.   18.   18.   18.   18.   29.   18.   30.05 29.   29.   29.
 29.   29.   48.05 29.   29.   29.   29.   29.   47.7  29.   29.   29.
 29.   18.   29.   29.   29.  ]"
"[12, 18, 30]",[8.05304855 8.05304855 8.05304855],28.659649122807018,16.659649122807018,5.947288722749133,0.171,"[30.   30.   30.   30.   30.   30.   47.2  30.   30.   30.   46.3  30.
 18.   18.   30.   18.   30.   30.   30.   30.   30.   30.   30.   40.05
 34.1  30.   37.8  30.   30.   30.   30.   18.   18.   30.   30.   30.
 18.   18.   30.   30.   30.   30.   18.   18.   30.   30.   30.   30.
 30.   30.   30.3  33.75 30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   18.   30.   30.   30.   30.   30.   22.   30.   30.   30.
 18.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 18.   18.   18.   30.   30.   30.   18.   30.   30.   18.   30.   30.
 30.   30.   30.   18.   30.   30.   30.   30.   34.7  30.   29.5  30.
 18.   30.   47.   30.   18.   30.   30.   30.   30.   18.   30.   30.
 47.55 18.   18.   30.   30.   30.   30.   30.   30.   32.75 30.   30.
 30.   30.   30.   30.   18.   30.   30.   18.   31.7  18.   30.   30.
 30.   30.   18.   44.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   44.7  30.   30.   18.   30.   30.   18.   18.   30.   30.   25.1
 30.   42.3  18.  ]"
"[12, 19, 20]",[8.05304855 8.05304855 8.05304855],20.95022222222222,8.95022222222222,4.686428390760751,0.225,"[19.   20.   19.   20.   20.   20.   20.   20.   20.   19.   19.   19.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   19.   20.   20.
 20.   20.   20.   20.   20.   19.   20.   19.   20.   20.   27.5  20.
 20.   20.   20.   20.   19.   20.   20.   20.   20.   20.   19.   47.55
 20.   20.   20.   20.   20.   27.7  20.   20.   20.   20.   43.65 19.
 20.   20.   20.   20.   20.   22.85 20.   20.   19.   20.   19.   19.
 20.   20.   40.2  20.   20.   19.   20.   22.4  20.   19.   20.   20.
 20.   20.   20.   20.   20.   19.   20.   20.   20.   20.   19.   19.
 20.   19.   19.   20.   20.   42.5  20.   20.   20.   20.05 20.   19.
 20.   20.   19.   20.   20.   20.   20.   20.   19.   20.   20.   20.
 20.   19.   19.   37.4  19.   19.   20.   20.   20.   20.   42.9  20.
 20.   20.   20.   20.   20.   19.   20.   19.   29.5  20.   19.   20.
 19.   20.   20.   20.   20.   20.   46.7  19.   20.   39.4  20.   20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   20.   20.   20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   24.8  20.   20.
 20.   20.   20.   30.1  19.   20.   20.   20.   20.   20.   19.   20.
 20.   20.   20.   20.   20.   24.25 20.   20.   20.   20.   20.   19.
 20.   20.   20.   19.   20.   20.   20.   44.35 20.   19.   20.   20.
 19.   20.   20.   20.   19.   20.   20.   20.   20.  ]"
"[12, 19, 21]",[8.05304855 8.05304855 8.05304855],22.27783505154639,10.27783505154639,5.186823954567825,0.194,"[21.   21.   21.   21.   21.   21.   21.   21.   19.   21.   21.   21.
 21.   21.   34.6  19.   21.   19.   21.   21.   21.   21.   34.65 23.8
 21.   36.1  21.   21.   21.   21.   34.2  21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   35.05 43.75 21.   19.   21.   19.
 21.   21.   21.   19.   19.   21.   21.   21.   19.   21.   21.   19.
 21.   21.   19.   21.   21.   21.   21.   21.   21.   37.8  21.   21.
 21.   21.   21.   21.   21.   19.   19.   21.   33.55 21.   21.   19.
 19.   19.   19.   21.   21.   21.   36.8  21.   19.   21.   21.   27.25
 21.   21.   21.   21.   21.   21.   45.8  21.   21.   21.   21.   21.
 21.   21.   19.   19.   22.6  33.25 19.   21.   21.   21.   21.   19.
 23.9  21.   21.   19.   21.   21.   21.   19.   21.   21.   21.   21.
 19.   21.   19.   21.   21.   21.   19.   43.6  21.   21.   21.   19.
 21.   21.   21.   21.   21.   21.   21.   21.   19.   37.95 21.   21.
 19.   21.   31.75 21.   21.   21.   19.   21.   21.   21.   19.   19.
 21.   21.   31.6  21.   21.   21.   22.6  21.   45.65 19.   21.   19.
 21.   25.6  19.   46.7  21.   26.45 21.   21.   21.   21.   21.   21.
 27.9  21.  ]"
"[12, 19, 22]",[8.05304855 8.05304855 8.05304855],22.96804878048781,10.968048780487809,5.587384841182335,0.205,"[22.   19.   22.   22.   22.   22.   19.   19.   22.   22.   22.   22.
 22.   22.   22.   19.   22.   22.   22.   22.   22.   22.   22.   19.
 22.   22.   19.   19.   22.   22.   19.   45.35 19.   19.   19.   22.
 26.6  22.   22.   22.   22.   22.   19.   22.   19.   22.   43.35 22.
 32.2  22.   22.   22.   22.   19.   19.   19.   22.   22.   26.35 22.
 22.   19.   22.   22.   19.   22.   35.3  22.   28.95 19.   19.   43.9
 22.   46.9  22.   22.   19.   22.   22.   22.   22.   19.   25.45 22.
 19.   22.   22.   22.   22.   22.   19.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   19.   22.   22.   22.   22.   48.3  22.   19.
 22.   22.   22.   19.   22.   22.   22.   22.   19.   22.   22.   22.
 19.   42.6  19.   19.   40.95 28.3  22.   22.   22.   22.   19.   34.05
 22.   22.   22.   26.5  19.   22.   22.   19.   22.   22.   22.   22.
 22.   22.   19.   22.   22.   22.   22.   19.   22.   22.   22.   22.
 42.55 19.   22.   22.   28.8  22.   22.   22.   22.   22.   22.   44.8
 22.   22.   22.   22.   22.   31.65 19.   22.   22.   23.35 22.   22.
 19.   47.35 22.   19.   22.   22.   22.   22.   22.   22.   19.   22.
 22.   22.   39.8  22.   22.   22.   22.   22.1  22.   22.   22.   19.
 19.  ]"
"[12, 19, 23]",[8.05304855 8.05304855 8.05304855],23.830989583333334,11.830989583333334,5.640519383581458,0.192,"[23.   46.   19.   23.   19.   23.   23.   19.   23.   23.   23.   23.
 23.   23.   23.   23.   19.   42.05 23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   19.   23.
 19.   19.   23.   23.   23.   23.   23.   19.   19.   23.   23.   23.
 23.   45.15 45.15 23.   41.3  37.75 23.   23.   38.5  23.   23.   23.
 23.   23.   19.   23.   23.   23.   23.   27.1  23.   23.   23.   19.
 45.85 19.   19.   23.   23.   19.   44.9  23.   23.   23.   23.   23.
 23.   23.   19.   19.   23.   23.   23.   23.   19.   23.   23.   21.55
 23.   19.   23.   23.   19.   23.   23.   23.   23.   23.   23.   23.
 45.75 23.   23.   23.   23.   19.   23.   23.   23.   23.   19.   23.
 23.   23.   23.   23.   23.   23.   23.   43.55 19.   23.   23.   19.
 19.   39.   19.   23.   23.   23.   19.   19.   23.   23.   33.05 23.
 23.   23.   23.   19.   19.   23.   26.7  23.   23.   23.   19.   23.
 23.   23.   19.   23.   23.   23.   19.   29.3  46.5  23.   23.   23.
 23.   23.   19.   23.   23.   23.   23.   23.   23.   33.4  19.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.  ]"
"[12, 19, 24]",[8.05304855 8.05304855 8.05304855],24.285428571428575,12.285428571428575,4.344369323196007,0.175,"[24.   24.   19.   37.25 24.   24.   34.05 19.   24.   24.   24.   24.
 19.   24.   24.   19.   19.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   19.   24.   19.   24.   19.9  24.   24.   24.   28.5  24.
 24.   19.   19.   24.   24.   38.1  24.   24.   24.   24.   19.   19.
 24.   24.   24.   24.   24.   24.   19.   24.   24.   24.   24.   24.
 24.   19.   24.   33.15 24.   24.   24.   35.05 24.   24.   35.45 24.
 24.   24.   24.   24.   24.   24.   19.   32.   24.   24.   19.   24.
 24.   24.   44.75 24.   24.   28.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   20.7  24.   24.   24.   24.   24.   19.
 24.   24.   24.   19.   24.   24.   24.   24.   24.   24.   24.   35.65
 24.   24.   24.   24.   24.   19.   24.   24.   39.9  24.   24.   19.
 24.   24.   24.   38.75 24.   24.   24.   24.   19.   26.35 24.   24.
 24.   24.   47.55 24.   24.   24.   24.   24.   24.   24.   24.   19.
 19.   24.   24.   19.   24.   24.   25.55 24.   24.   19.   24.   24.
 19.   24.   24.   24.   35.3  24.   19.  ]"
"[12, 19, 25]",[8.05304855 8.05304855 8.05304855],25.100769230769227,13.100769230769227,6.007662792533952,0.195,"[25.   19.   19.   19.   25.   45.2  25.   25.   25.   25.   25.   25.
 46.35 19.   25.   25.   25.   42.2  19.   44.2  25.   28.8  25.   19.
 27.4  19.   25.   25.   27.45 25.   19.   25.   19.   25.   26.   25.
 25.   25.   25.   48.6  25.   25.   28.05 25.   25.   19.   19.   25.
 25.   25.   19.   25.   25.   25.   19.   25.   19.   25.   48.8  25.
 25.   25.   25.   19.   19.   25.   25.   19.   19.   25.   25.2  19.
 19.   25.   45.85 19.   19.   25.   25.   25.   19.   25.   25.   19.
 37.05 25.   25.   19.   25.   19.   19.   25.   25.   19.   25.   25.
 27.4  19.   25.   25.   25.   19.   25.   25.   25.   41.45 25.   25.
 25.   30.   25.   19.   25.   25.   19.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   19.   25.   25.   25.   19.   32.5  25.
 35.05 25.   42.3  25.   25.   25.   25.   46.95 25.   25.   25.   19.
 25.   25.   25.   25.1  25.   19.   25.   25.   25.   25.   25.   25.
 44.05 19.   25.   25.   33.5  19.   25.   19.   25.   25.   25.   25.
 25.   25.   25.   19.   19.   25.   25.   25.   19.   25.   19.   25.
 27.2  25.   19.   25.   19.   25.   25.   25.   25.   25.   19.   25.
 45.   25.   19.  ]"
